window_id,pl_fwd_count,pl_bwd_count,pl_len_fwd_total,pl_len_bwd_total,flow_fwd_count,flow_bwd_count,timestamp,label
57017551,[0. 4. 2. 4. 0. 0.],[0. 4. 2. 4. 0. 0.],[  0. 148.  85. 170.   0.   0.],[  0. 448. 235. 470.   0.   0.],[0. 2. 1. 2. 0. 0.],[0. 2. 1. 2. 0. 0.],2024-03-15 18:15:30,dns
57017552,[0. 2. 2. 4. 0. 0.],[0. 2. 2. 4. 0. 0.],[  0.  85.  85. 170.   0.   0.],[  0. 235. 235. 470.   0.   0.],[0. 1. 1. 2. 0. 0.],[0. 1. 1. 2. 0. 0.],2024-03-15 18:16:00,dns
57017553,[0. 2. 2. 4. 0. 0.],[0. 2. 2. 4. 0. 0.],[  0.  85.  85. 170.   0.   0.],[  0. 235. 235. 470.   0.   0.],[0. 1. 1. 2. 0. 0.],[0. 1. 1. 2. 0. 0.],2024-03-15 18:16:30,dns
57017567,[2. 4. 2. 2. 0. 0.],[2. 4. 2. 2. 0. 0.],[ 63. 170.  85.  85.   0.   0.],[213. 470. 235. 235.   0.   0.],[1. 2. 1. 1. 0. 0.],[1. 2. 1. 1. 0. 0.],2024-03-15 18:23:30,dns
57017568,[0. 4. 2. 2. 0. 0.],[0. 4. 2. 2. 0. 0.],[  0. 170.  85.  85.   0.   0.],[  0. 470. 235. 235.   0.   0.],[0. 2. 1. 1. 0. 0.],[0. 2. 1. 1. 0. 0.],2024-03-15 18:24:00,dns
57017569,[0. 4. 2. 2. 0. 0.],[0. 4. 2. 2. 0. 0.],[  0. 170.  85.  85.   0.   0.],[  0. 470. 235. 235.   0.   0.],[0. 2. 1. 1. 0. 0.],[0. 2. 1. 1. 0. 0.],2024-03-15 18:24:30,dns
57017570,[0. 4. 2. 2. 0. 0.],[0. 4. 2. 2. 0. 0.],[  0. 170.  85.  85.   0.   0.],[  0. 470. 235. 235.   0.   0.],[0. 2. 1. 1. 0. 0.],[0. 2. 1. 1. 0. 0.],2024-03-15 18:25:00,dns
57017571,[0. 4. 2. 2. 0. 0.],[0. 4. 2. 2. 0. 0.],[  0. 170.  85.  85.   0.   0.],[  0. 470. 235. 235.   0.   0.],[0. 2. 1. 1. 0. 0.],[0. 2. 1. 1. 0. 0.],2024-03-15 18:25:30,dns
57017547,[0. 0. 0. 2. 0. 2.],[0. 0. 0. 2. 0. 2.],[ 0.  0.  0. 85.  0. 63.],[  0.   0.   0. 235.   0. 213.],[0. 0. 0. 1. 0. 1.],[0. 0. 0. 1. 0. 1.],2024-03-15 18:13:30,dns
57017548,[0. 2. 2. 2. 0. 0.],[0. 2. 2. 2. 0. 0.],[ 0. 85. 85. 85.  0.  0.],[  0. 235. 235. 235.   0.   0.],[0. 1. 1. 1. 0. 0.],[0. 1. 1. 1. 0. 0.],2024-03-15 18:14:00,dns
57017549,[0. 2. 2. 4. 0. 0.],[0. 2. 2. 4. 0. 0.],[  0.  85.  85. 170.   0.   0.],[  0. 235. 235. 470.   0.   0.],[0. 1. 1. 2. 0. 0.],[0. 1. 1. 2. 0. 0.],2024-03-15 18:14:30,dns
57017550,[0. 2. 2. 4. 0. 0.],[0. 2. 2. 4. 0. 0.],[  0.  85.  85. 170.   0.   0.],[  0. 235. 235. 470.   0.   0.],[0. 1. 1. 2. 0. 0.],[0. 1. 1. 2. 0. 0.],2024-03-15 18:15:00,dns
57017537,[0. 2. 2. 4. 0. 0.],[0. 2. 2. 4. 0. 0.],[  0.  85.  85. 148.   0.   0.],[  0. 235. 235. 448.   0.   0.],[0. 1. 1. 2. 0. 0.],[0. 1. 1. 2. 0. 0.],2024-03-15 18:08:30,dns
57017538,[0. 2. 2. 2. 0. 0.],[0. 2. 2. 2. 0. 0.],[ 0. 85. 85. 85.  0.  0.],[  0. 235. 235. 235.   0.   0.],[0. 1. 1. 1. 0. 0.],[0. 1. 1. 1. 0. 0.],2024-03-15 18:09:00,dns
57017539,[0. 2. 2. 2. 0. 0.],[0. 2. 2. 2. 0. 0.],[ 0. 85. 85. 85.  0.  0.],[  0. 235. 235. 235.   0.   0.],[0. 1. 1. 1. 0. 0.],[0. 1. 1. 1. 0. 0.],2024-03-15 18:09:30,dns
57017540,[0. 2. 2. 2. 0. 0.],[0. 2. 2. 2. 0. 0.],[ 0. 85. 85. 85.  0.  0.],[  0. 235. 235. 235.   0.   0.],[0. 1. 1. 1. 0. 0.],[0. 1. 1. 1. 0. 0.],2024-03-15 18:10:00,dns
57017541,[0. 2. 2. 2. 0. 0.],[0. 2. 2. 2. 0. 0.],[ 0. 85. 85. 85.  0.  0.],[  0. 235. 235. 235.   0.   0.],[0. 1. 1. 1. 0. 0.],[0. 1. 1. 1. 0. 0.],2024-03-15 18:10:30,dns
57017500,[0. 0. 4. 0. 0. 2.],[0. 0. 4. 0. 0. 2.],[  0.   0. 170.   0.   0.  63.],[  0.   0. 470.   0.   0. 213.],[0. 0. 2. 0. 0. 1.],[0. 0. 2. 0. 0. 1.],2024-03-15 17:50:00,dns
57017501,[1. 5. 2. 0. 0. 0.],[1. 4. 2. 0. 0. 0.],[ 58. 228.  85.   0.   0.   0.],[250. 470. 235.   0.   0.   0.],[1. 3. 1. 0. 0. 0.],[1. 3. 1. 0. 0. 0.],2024-03-15 17:50:30,dns
57017502,[0. 4. 2. 0. 0. 0.],[0. 4. 2. 0. 0. 0.],[  0. 170.  85.   0.   0.   0.],[  0. 470. 235.   0.   0.   0.],[0. 2. 1. 0. 0. 0.],[0. 2. 1. 0. 0. 0.],2024-03-15 17:51:00,dns
57017503,[0. 2. 4. 0. 0. 0.],[0. 2. 4. 0. 0. 0.],[  0.  85. 170.   0.   0.   0.],[  0. 235. 470.   0.   0.   0.],[0. 1. 2. 0. 0. 0.],[0. 1. 2. 0. 0. 0.],2024-03-15 17:51:30,dns
57017504,[0. 2. 2. 2. 0. 0.],[0. 2. 2. 2. 0. 0.],[ 0. 85. 85. 85.  0.  0.],[  0. 235. 235. 235.   0.   0.],[0. 1. 1. 1. 0. 0.],[0. 1. 1. 1. 0. 0.],2024-03-15 17:52:00,dns
57017505,[0. 2. 2. 2. 0. 0.],[0. 2. 2. 2. 0. 0.],[ 0. 85. 85. 85.  0.  0.],[  0. 235. 235. 235.   0.   0.],[0. 1. 1. 1. 0. 0.],[0. 1. 1. 1. 0. 0.],2024-03-15 17:52:30,dns
57017659,[0. 0. 0. 2. 2. 0.],[0. 0. 0. 2. 2. 0.],[ 0.  0.  0. 85. 85.  0.],[  0.   0.   0. 235. 235.   0.],[0. 0. 0. 1. 1. 0.],[0. 0. 0. 1. 1. 0.],2024-03-15 19:09:30,dns
57017660,[2. 0. 6. 2. 2. 0.],[2. 0. 6. 2. 2. 0.],[ 63.   0. 255.  85.  85.   0.],[213.   0. 705. 235. 235.   0.],[1. 0. 3. 1. 1. 0.],[1. 0. 3. 1. 1. 0.],2024-03-15 19:10:00,dns
57017661,[0. 0. 6. 2. 2. 0.],[0. 0. 6. 2. 2. 0.],[  0.   0. 255.  85.  85.   0.],[  0.   0. 705. 235. 235.   0.],[0. 0. 3. 1. 1. 0.],[0. 0. 3. 1. 1. 0.],2024-03-15 19:10:30,dns
57017662,[0. 0. 6. 2. 0. 0.],[0. 0. 6. 2. 0. 0.],[  0.   0. 255.  85.   0.   0.],[  0.   0. 705. 235.   0.   0.],[0. 0. 3. 1. 0. 0.],[0. 0. 3. 1. 0. 0.],2024-03-15 19:11:00,dns
57017575,[0. 4. 2. 2. 2. 0.],[0. 4. 2. 2. 2. 0.],[  0. 170.  85.  63.  85.   0.],[  0. 470. 235. 213. 235.   0.],[0. 2. 1. 1. 1. 0.],[0. 2. 1. 1. 1. 0.],2024-03-15 18:27:30,dns
57017576,[0. 4. 2. 0. 2. 0.],[0. 4. 2. 0. 2. 0.],[  0. 170.  85.   0.  85.   0.],[  0. 470. 235.   0. 235.   0.],[0. 2. 1. 0. 1. 0.],[0. 2. 1. 0. 1. 0.],2024-03-15 18:28:00,dns
57017577,[0. 4. 2. 0. 2. 0.],[0. 4. 2. 0. 2. 0.],[  0. 170.  85.   0.  85.   0.],[  0. 470. 235.   0. 235.   0.],[0. 2. 1. 0. 1. 0.],[0. 2. 1. 0. 1. 0.],2024-03-15 18:28:30,dns
57017578,[0. 4. 2. 0. 2. 0.],[0. 4. 2. 0. 2. 0.],[  0. 170.  85.   0.  85.   0.],[  0. 470. 235.   0. 235.   0.],[0. 2. 1. 0. 1. 0.],[0. 2. 1. 0. 1. 0.],2024-03-15 18:29:00,dns
57017579,[0. 4. 2. 0. 2. 0.],[0. 4. 2. 0. 2. 0.],[  0. 170.  85.   0.  85.   0.],[  0. 470. 235.   0. 235.   0.],[0. 2. 1. 0. 1. 0.],[0. 2. 1. 0. 1. 0.],2024-03-15 18:29:30,dns
57017580,[0. 4. 0. 0. 0. 0.],[0. 4. 0. 0. 0. 0.],[  0. 170.   0.   0.   0.   0.],[  0. 470.   0.   0.   0.   0.],[0. 2. 0. 0. 0. 0.],[0. 2. 0. 0. 0. 0.],2024-03-15 18:30:00,dns
57017640,[0. 0. 0. 2. 2. 0.],[0. 0. 0. 2. 2. 0.],[ 0.  0.  0. 85. 85.  0.],[  0.   0.   0. 235. 235.   0.],[0. 0. 0. 1. 1. 0.],[0. 0. 0. 1. 1. 0.],2024-03-15 19:00:00,dns
57017641,[2. 4. 0. 2. 2. 0.],[2. 4. 0. 2. 2. 0.],[ 63. 170.   0.  85.  85.   0.],[213. 470.   0. 235. 235.   0.],[1. 2. 0. 1. 1. 0.],[1. 2. 0. 1. 1. 0.],2024-03-15 19:00:30,dns
57017642,[0. 4. 0. 2. 2. 0.],[0. 4. 0. 2. 2. 0.],[  0. 170.   0.  85.  85.   0.],[  0. 470.   0. 235. 235.   0.],[0. 2. 0. 1. 1. 0.],[0. 2. 0. 1. 1. 0.],2024-03-15 19:01:00,dns
57017643,[0. 4. 0. 2. 2. 0.],[0. 4. 0. 2. 2. 0.],[  0. 170.   0.  85.  85.   0.],[  0. 470.   0. 235. 235.   0.],[0. 2. 0. 1. 1. 0.],[0. 2. 0. 1. 1. 0.],2024-03-15 19:01:30,dns
57017644,[0. 4. 0. 2. 2. 0.],[0. 4. 0. 2. 2. 0.],[  0. 170.   0.  85.  85.   0.],[  0. 470.   0. 235. 235.   0.],[0. 2. 0. 1. 1. 0.],[0. 2. 0. 1. 1. 0.],2024-03-15 19:02:00,dns
57017645,[0. 4. 0. 2. 2. 0.],[0. 4. 0. 2. 2. 0.],[  0. 170.   0.  85.  85.   0.],[  0. 470.   0. 235. 235.   0.],[0. 2. 0. 1. 1. 0.],[0. 2. 0. 1. 1. 0.],2024-03-15 19:02:30,dns
57017646,[0. 4. 0. 2. 2. 0.],[0. 4. 0. 2. 2. 0.],[  0. 170.   0.  85.  85.   0.],[  0. 470.   0. 235. 235.   0.],[0. 2. 0. 1. 1. 0.],[0. 2. 0. 1. 1. 0.],2024-03-15 19:03:00,dns
57017647,[0. 2. 2. 2. 0. 0.],[0. 2. 2. 2. 0. 0.],[ 0. 85. 85. 85.  0.  0.],[  0. 235. 235. 235.   0.   0.],[0. 1. 1. 1. 0. 0.],[0. 1. 1. 1. 0. 0.],2024-03-15 19:03:30,dns
57017662,[0. 0. 0. 0. 0. 2.],[0. 0. 0. 0. 0. 2.],[ 0.  0.  0.  0.  0. 85.],[  0.   0.   0.   0.   0. 235.],[0. 0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 1.],2024-03-15 19:11:00,dns
57017663,[0. 2. 6. 2. 1. 2.],[0. 2. 6. 2. 1. 2.],[  0.  63. 255.  85.  58.  85.],[  0. 213. 705. 235. 394. 235.],[0. 1. 3. 1. 1. 1.],[0. 1. 3. 1. 1. 1.],2024-03-15 19:11:30,dns
57017664,[0. 2. 4. 2. 0. 4.],[0. 2. 4. 2. 0. 4.],[  0.  85. 170.  85.   0. 170.],[  0. 235. 470. 235.   0. 470.],[0. 1. 2. 1. 0. 2.],[0. 1. 2. 1. 0. 2.],2024-03-15 19:12:00,dns
57017665,[0. 0. 6. 0. 2. 4.],[0. 0. 6. 0. 2. 4.],[  0.   0. 255.   0.  85. 170.],[  0.   0. 705.   0. 235. 470.],[0. 0. 3. 0. 1. 2.],[0. 0. 3. 0. 1. 2.],2024-03-15 19:12:30,dns
57017525,[2. 2. 2. 2. 0. 0.],[2. 2. 2. 2. 0. 0.],[63. 85. 85. 85.  0.  0.],[213. 235. 235. 235.   0.   0.],[1. 1. 1. 1. 0. 0.],[1. 1. 1. 1. 0. 0.],2024-03-15 18:02:30,dns
57017526,[0. 2. 2. 2. 0. 0.],[0. 2. 2. 2. 0. 0.],[ 0. 85. 85. 85.  0.  0.],[  0. 235. 235. 235.   0.   0.],[0. 1. 1. 1. 0. 0.],[0. 1. 1. 1. 0. 0.],2024-03-15 18:03:00,dns
57017527,[0. 2. 2. 2. 0. 0.],[0. 2. 2. 2. 0. 0.],[ 0. 85. 85. 85.  0.  0.],[  0. 235. 235. 235.   0.   0.],[0. 1. 1. 1. 0. 0.],[0. 1. 1. 1. 0. 0.],2024-03-15 18:03:30,dns
57017528,[0. 2. 2. 2. 0. 0.],[0. 2. 2. 2. 0. 0.],[ 0. 85. 85. 85.  0.  0.],[  0. 235. 235. 235.   0.   0.],[0. 1. 1. 1. 0. 0.],[0. 1. 1. 1. 0. 0.],2024-03-15 18:04:00,dns
57017529,[0. 2. 2. 2. 0. 0.],[0. 2. 2. 2. 0. 0.],[ 0. 85. 85. 85.  0.  0.],[  0. 235. 235. 235.   0.   0.],[0. 1. 1. 1. 0. 0.],[0. 1. 1. 1. 0. 0.],2024-03-15 18:04:30,dns
57017686,[0. 0. 6. 2. 2. 4.],[0. 0. 6. 2. 2. 4.],[  0.   0. 255.  63.  85. 170.],[  0.   0. 705. 213. 235. 470.],[0. 0. 3. 1. 1. 2.],[0. 0. 3. 1. 1. 2.],2024-03-15 19:23:00,dns
57017687,[0. 0. 6. 0. 2. 4.],[0. 0. 6. 0. 2. 4.],[  0.   0. 255.   0.  85. 170.],[  0.   0. 705.   0. 235. 470.],[0. 0. 3. 0. 1. 2.],[0. 0. 3. 0. 1. 2.],2024-03-15 19:23:30,dns
57017688,[0. 0. 6. 0. 2. 4.],[0. 0. 6. 0. 2. 4.],[  0.   0. 255.   0.  85. 170.],[  0.   0. 705.   0. 235. 470.],[0. 0. 3. 0. 1. 2.],[0. 0. 3. 0. 1. 2.],2024-03-15 19:24:00,dns
57017689,[0. 0. 6. 0. 2. 0.],[0. 0. 6. 0. 2. 0.],[  0.   0. 255.   0.  85.   0.],[  0.   0. 705.   0. 235.   0.],[0. 0. 3. 0. 1. 0.],[0. 0. 3. 0. 1. 0.],2024-03-15 19:24:30,dns
57017530,[0. 4. 2. 2. 0. 0.],[0. 4. 2. 2. 0. 0.],[  0. 148.  85.  85.   0.   0.],[  0. 448. 235. 235.   0.   0.],[0. 2. 1. 1. 0. 0.],[0. 2. 1. 1. 0. 0.],2024-03-15 18:05:00,dns
57017531,[0. 2. 2. 2. 0. 0.],[0. 2. 2. 2. 0. 0.],[ 0. 85. 85. 85.  0.  0.],[  0. 235. 235. 235.   0.   0.],[0. 1. 1. 1. 0. 0.],[0. 1. 1. 1. 0. 0.],2024-03-15 18:05:30,dns
57017532,[0. 2. 2. 2. 0. 0.],[0. 2. 2. 2. 0. 0.],[ 0. 85. 85. 85.  0.  0.],[  0. 235. 235. 235.   0.   0.],[0. 1. 1. 1. 0. 0.],[0. 1. 1. 1. 0. 0.],2024-03-15 18:06:00,dns
57017533,[0. 2. 2. 2. 0. 0.],[0. 2. 2. 2. 0. 0.],[ 0. 85. 85. 85.  0.  0.],[  0. 235. 235. 235.   0.   0.],[0. 1. 1. 1. 0. 0.],[0. 1. 1. 1. 0. 0.],2024-03-15 18:06:30,dns
57017534,[0. 2. 2. 2. 0. 0.],[0. 2. 2. 2. 0. 0.],[ 0. 85. 85. 85.  0.  0.],[  0. 235. 235. 235.   0.   0.],[0. 1. 1. 1. 0. 0.],[0. 1. 1. 1. 0. 0.],2024-03-15 18:07:00,dns
57017535,[0. 2. 2. 2. 0. 0.],[0. 2. 2. 2. 0. 0.],[ 0. 85. 85. 85.  0.  0.],[  0. 235. 235. 235.   0.   0.],[0. 1. 1. 1. 0. 0.],[0. 1. 1. 1. 0. 0.],2024-03-15 18:07:30,dns
57017536,[0. 2. 2. 2. 0. 0.],[0. 2. 2. 2. 0. 0.],[ 0. 85. 85. 85.  0.  0.],[  0. 235. 235. 235.   0.   0.],[0. 1. 1. 1. 0. 0.],[0. 1. 1. 1. 0. 0.],2024-03-15 18:08:00,dns
57017716,[0. 0. 8. 2. 2. 4.],[0. 0. 8. 2. 2. 4.],[  0.   0. 340.  63.  85. 170.],[  0.   0. 940. 213. 235. 470.],[0. 0. 4. 1. 1. 2.],[0. 0. 4. 1. 1. 2.],2024-03-15 19:38:00,dns
57017717,[0. 0. 6. 0. 2. 4.],[0. 0. 6. 0. 2. 4.],[  0.   0. 255.   0.  85. 170.],[  0.   0. 705.   0. 235. 470.],[0. 0. 3. 0. 1. 2.],[0. 0. 3. 0. 1. 2.],2024-03-15 19:38:30,dns
57017718,[1. 1. 6. 0. 2. 4.],[1. 0. 6. 0. 2. 4.],[ 58.  58. 255.   0.  85. 170.],[394.   0. 705.   0. 235. 470.],[1. 1. 3. 0. 1. 2.],[1. 1. 3. 0. 1. 2.],2024-03-15 19:39:00,dns
57017719,[0. 0. 6. 0. 2. 4.],[0. 0. 6. 0. 2. 4.],[  0.   0. 255.   0.  85. 170.],[  0.   0. 705.   0. 235. 470.],[0. 0. 3. 0. 1. 2.],[0. 0. 3. 0. 1. 2.],2024-03-15 19:39:30,dns
57017720,[0. 0. 6. 0. 2. 4.],[0. 0. 6. 0. 2. 4.],[  0.   0. 255.   0.  85. 170.],[  0.   0. 705.   0. 235. 470.],[0. 0. 3. 0. 1. 2.],[0. 0. 3. 0. 1. 2.],2024-03-15 19:40:00,dns
57017721,[0. 0. 6. 0. 2. 4.],[0. 0. 6. 0. 2. 4.],[  0.   0. 255.   0.  85. 170.],[  0.   0. 705.   0. 235. 470.],[0. 0. 3. 0. 1. 2.],[0. 0. 3. 0. 1. 2.],2024-03-15 19:40:30,dns
57017722,[0. 0. 6. 0. 2. 4.],[0. 0. 6. 0. 2. 4.],[  0.   0. 255.   0.  85. 170.],[  0.   0. 705.   0. 235. 470.],[0. 0. 3. 0. 1. 2.],[0. 0. 3. 0. 1. 2.],2024-03-15 19:41:00,dns
57017516,[0. 2. 2. 6. 0. 0.],[0. 2. 2. 6. 0. 0.],[  0.  85.  85. 233.   0.   0.],[  0. 235. 235. 683.   0.   0.],[0. 1. 1. 3. 0. 0.],[0. 1. 1. 3. 0. 0.],2024-03-15 17:58:00,dns
57017517,[0. 2. 2. 2. 0. 0.],[0. 2. 2. 2. 0. 0.],[ 0. 85. 85. 85.  0.  0.],[  0. 235. 235. 235.   0.   0.],[0. 1. 1. 1. 0. 0.],[0. 1. 1. 1. 0. 0.],2024-03-15 17:58:30,dns
57017518,[0. 2. 2. 2. 0. 0.],[0. 2. 2. 2. 0. 0.],[ 0. 85. 85. 85.  0.  0.],[  0. 235. 235. 235.   0.   0.],[0. 1. 1. 1. 0. 0.],[0. 1. 1. 1. 0. 0.],2024-03-15 17:59:00,dns
57017519,[0. 2. 2. 2. 0. 0.],[0. 2. 2. 2. 0. 0.],[ 0. 85. 85. 85.  0.  0.],[  0. 235. 235. 235.   0.   0.],[0. 1. 1. 1. 0. 0.],[0. 1. 1. 1. 0. 0.],2024-03-15 17:59:30,dns
57017520,[0. 2. 2. 2. 0. 0.],[0. 2. 2. 2. 0. 0.],[ 0. 85. 85. 85.  0.  0.],[  0. 235. 235. 235.   0.   0.],[0. 1. 1. 1. 0. 0.],[0. 1. 1. 1. 0. 0.],2024-03-15 18:00:00,dns
57017521,[0. 2. 0. 0. 0. 0.],[0. 2. 0. 0. 0. 0.],[ 0. 85.  0.  0.  0.  0.],[  0. 235.   0.   0.   0.   0.],[0. 1. 0. 0. 0. 0.],[0. 1. 0. 0. 0. 0.],2024-03-15 18:00:30,dns
57017481,[4. 2. 4. 0. 0. 0.],[4. 2. 4. 0. 0. 0.],[148.  85. 170.   0.   0.   0.],[448. 235. 470.   0.   0.   0.],[2. 1. 2. 0. 0. 0.],[2. 1. 2. 0. 0. 0.],2024-03-15 17:40:30,dns
57017482,[2. 2. 4. 0. 0. 0.],[2. 2. 4. 0. 0. 0.],[ 85.  85. 170.   0.   0.   0.],[235. 235. 470.   0.   0.   0.],[1. 1. 2. 0. 0. 0.],[1. 1. 2. 0. 0. 0.],2024-03-15 17:41:00,dns
57017483,[2. 2. 4. 0. 0. 0.],[2. 2. 4. 0. 0. 0.],[ 85.  85. 170.   0.   0.   0.],[235. 235. 470.   0.   0.   0.],[1. 1. 2. 0. 0. 0.],[1. 1. 2. 0. 0. 0.],2024-03-15 17:41:30,dns
57017484,[ 2.  2.  4. 16.  0.  0.],[ 2.  2.  4. 16.  0.  0.],[ 85.  85. 170. 600.   0.   0.],[ 235.  235.  470. 1896.    0.    0.],[1. 1. 2. 8. 0. 0.],[1. 1. 2. 8. 0. 0.],2024-03-15 17:42:00,dns
57017485,[0. 4. 4. 0. 0. 0.],[0. 4. 4. 0. 0. 0.],[  0. 170. 170.   0.   0.   0.],[  0. 470. 470.   0.   0.   0.],[0. 2. 2. 0. 0. 0.],[0. 2. 2. 0. 0. 0.],2024-03-15 17:42:30,dns
57017709,[0. 0. 9. 7. 2. 4.],[0. 0. 9. 4. 2. 4.],[  0.   0. 402. 273.  85. 170.],[   0.    0. 1078.  426.  235.  470.],[0. 0. 6. 5. 1. 2.],[0. 0. 6. 5. 1. 2.],2024-03-15 19:34:30,dns
57017710,[0. 0. 8. 0. 2. 4.],[0. 0. 8. 0. 2. 4.],[  0.   0. 340.   0.  85. 170.],[  0.   0. 940.   0. 235. 470.],[0. 0. 4. 0. 1. 2.],[0. 0. 4. 0. 1. 2.],2024-03-15 19:35:00,dns
57017711,[0. 0. 8. 0. 2. 4.],[0. 0. 8. 0. 2. 4.],[  0.   0. 340.   0.  85. 170.],[  0.   0. 940.   0. 235. 470.],[0. 0. 4. 0. 1. 2.],[0. 0. 4. 0. 1. 2.],2024-03-15 19:35:30,dns
57017712,[0. 0. 8. 0. 2. 4.],[0. 0. 8. 0. 2. 4.],[  0.   0. 340.   0.  85. 170.],[  0.   0. 940.   0. 235. 470.],[0. 0. 4. 0. 1. 2.],[0. 0. 4. 0. 1. 2.],2024-03-15 19:36:00,dns
57017713,[0. 0. 8. 0. 2. 4.],[0. 0. 8. 0. 2. 4.],[  0.   0. 340.   0.  85. 170.],[  0.   0. 940.   0. 235. 470.],[0. 0. 4. 0. 1. 2.],[0. 0. 4. 0. 1. 2.],2024-03-15 19:36:30,dns
57017714,[0. 0. 8. 0. 2. 4.],[0. 0. 8. 0. 2. 4.],[  0.   0. 340.   0.  85. 170.],[  0.   0. 940.   0. 235. 470.],[0. 0. 4. 0. 1. 2.],[0. 0. 4. 0. 1. 2.],2024-03-15 19:37:00,dns
57017715,[0. 0. 8. 0. 2. 4.],[0. 0. 8. 0. 2. 4.],[  0.   0. 340.   0.  85. 170.],[  0.   0. 940.   0. 235. 470.],[0. 0. 4. 0. 1. 2.],[0. 0. 4. 0. 1. 2.],2024-03-15 19:37:30,dns
57017635,[0. 0. 0. 2. 2. 2.],[0. 0. 0. 2. 2. 2.],[ 0.  0.  0. 85. 85. 63.],[  0.   0.   0. 235. 235. 213.],[0. 0. 0. 1. 1. 1.],[0. 0. 0. 1. 1. 1.],2024-03-15 18:57:30,dns
57017636,[0. 4. 0. 2. 2. 0.],[0. 4. 0. 2. 2. 0.],[  0. 170.   0.  85.  85.   0.],[  0. 470.   0. 235. 235.   0.],[0. 2. 0. 1. 1. 0.],[0. 2. 0. 1. 1. 0.],2024-03-15 18:58:00,dns
57017637,[0. 4. 0. 2. 2. 0.],[0. 4. 0. 2. 2. 0.],[  0. 170.   0.  85.  85.   0.],[  0. 470.   0. 235. 235.   0.],[0. 2. 0. 1. 1. 0.],[0. 2. 0. 1. 1. 0.],2024-03-15 18:58:30,dns
57017638,[0. 4. 0. 2. 2. 0.],[0. 4. 0. 2. 2. 0.],[  0. 170.   0.  85.  85.   0.],[  0. 470.   0. 235. 235.   0.],[0. 2. 0. 1. 1. 0.],[0. 2. 0. 1. 1. 0.],2024-03-15 18:59:00,dns
57017639,[0. 4. 0. 2. 2. 0.],[0. 4. 0. 2. 2. 0.],[  0. 170.   0.  85.  85.   0.],[  0. 470.   0. 235. 235.   0.],[0. 2. 0. 1. 1. 0.],[0. 2. 0. 1. 1. 0.],2024-03-15 18:59:30,dns
57017640,[0. 4. 0. 0. 0. 0.],[0. 4. 0. 0. 0. 0.],[  0. 170.   0.   0.   0.   0.],[  0. 470.   0.   0.   0.   0.],[0. 2. 0. 0. 0. 0.],[0. 2. 0. 0. 0. 0.],2024-03-15 19:00:00,dns
57017683,[0. 0. 8. 0. 2. 4.],[0. 0. 8. 0. 2. 4.],[  0.   0. 318.   0.  85. 170.],[  0.   0. 918.   0. 235. 470.],[0. 0. 4. 0. 1. 2.],[0. 0. 4. 0. 1. 2.],2024-03-15 19:21:30,dns
57017684,[0. 0. 6. 0. 2. 4.],[0. 0. 6. 0. 2. 4.],[  0.   0. 255.   0.  85. 170.],[  0.   0. 705.   0. 235. 470.],[0. 0. 3. 0. 1. 2.],[0. 0. 3. 0. 1. 2.],2024-03-15 19:22:00,dns
57017685,[0. 0. 6. 0. 2. 4.],[0. 0. 6. 0. 2. 4.],[  0.   0. 255.   0.  85. 170.],[  0.   0. 705.   0. 235. 470.],[0. 0. 3. 0. 1. 2.],[0. 0. 3. 0. 1. 2.],2024-03-15 19:22:30,dns
57017580,[0. 0. 0. 0. 2. 2.],[0. 0. 0. 0. 2. 2.],[ 0.  0.  0.  0. 85. 63.],[  0.   0.   0.   0. 235. 213.],[0. 0. 0. 0. 1. 1.],[0. 0. 0. 0. 1. 1.],2024-03-15 18:30:00,dns
57017581,[0. 4. 2. 0. 2. 0.],[0. 4. 2. 0. 2. 0.],[  0. 170.  85.   0.  85.   0.],[  0. 470. 235.   0. 235.   0.],[0. 2. 1. 0. 1. 0.],[0. 2. 1. 0. 1. 0.],2024-03-15 18:30:30,dns
57017582,[0. 4. 2. 0. 2. 0.],[0. 4. 2. 0. 2. 0.],[  0. 170.  85.   0.  85.   0.],[  0. 470. 235.   0. 235.   0.],[0. 2. 1. 0. 1. 0.],[0. 2. 1. 0. 1. 0.],2024-03-15 18:31:00,dns
57017583,[0. 4. 2. 0. 2. 0.],[0. 4. 2. 0. 2. 0.],[  0. 170.  85.   0.  85.   0.],[  0. 470. 235.   0. 235.   0.],[0. 2. 1. 0. 1. 0.],[0. 2. 1. 0. 1. 0.],2024-03-15 18:31:30,dns
57017584,[0. 4. 2. 0. 2. 0.],[0. 4. 2. 0. 2. 0.],[  0. 170.  85.   0.  85.   0.],[  0. 470. 235.   0. 235.   0.],[0. 2. 1. 0. 1. 0.],[0. 2. 1. 0. 1. 0.],2024-03-15 18:32:00,dns
57017585,[0. 4. 2. 0. 0. 0.],[0. 4. 2. 0. 0. 0.],[  0. 170.  85.   0.   0.   0.],[  0. 470. 235.   0.   0.   0.],[0. 2. 1. 0. 0. 0.],[0. 2. 1. 0. 0. 0.],2024-03-15 18:32:30,dns
57017666,[0. 0. 6. 2. 2. 4.],[0. 0. 6. 2. 2. 4.],[  0.   0. 255.  63.  85. 170.],[  0.   0. 705. 213. 235. 470.],[0. 0. 3. 1. 1. 2.],[0. 0. 3. 1. 1. 2.],2024-03-15 19:13:00,dns
